Realm,Area,Mob,Item,Slot,Type,Spell,Level,Damage,Timer,Fumble,Accuracy,Defense,Sigil,SigilLvl,Weight,Notes
Evil,Black Keep,skeleton captain,soul-forged chestplate of mourning,body,plate,combat.i,45,,,,,normal,pain,1,23,
Evil,Black Keep,skeleton squire,black and gold flecked sabatons,feet,plate,sneak.enhance.ii,45,,,,,normal,,,14,
Evil,Black Keep,skeleton squire,squire's mace of undeath,weapon,offhand crush 1h,,45,very good,,sometimes,normal,,pain,3,6,
Evil,Black Keep,soulless assassin,scaled legs of shadow,legs,studded,evade.enhance.ii,45,,,,,normal,,,13,
Evil,Black Keep,soulless assassin,baneful hood of burning whispers,head,leather,regenerate.ii,45,,,,,normal,fire,1,6,
Evil,Catacombs,guerilla,ebony stormcrow boots,feet,cloth,sneak.enhance.ii,45,,,,,,,,4,
Evil,Catacombs,Resistance Agent,boots of last resort,feet,cloth,regenerate.ii,45,,,,,,?,,4,
Evil,Catacombs,Resistance Captain,captain's greaves of resilience,legs,plate,vitalize.ii,45,,,,,normal,lightning,1,19,
Evil,Catacombs,Resistance Fighter,gladiator's studded hood,head,studded,constitution.i,45,,,,,normal,,,9,
Evil,Catacombs,Resistance Fighter,sigiled cloak of the resistance,cloak,cloth,minor.lightning.protect,45,,,,,,earth,1,2,
Evil,Dunes of Kad'Iril,desert nomad warrior,lonely leggings of the last guardian,legs,studded,agility.ii,45,,,,,normal,,,13,
Evil,Dunes of Kad'Iril,dune stalker,dune stalker's faded cloak,cloak,cloth,bless.i,45,,,,,normal,,,2,
Evil,Dunes of Kad'Iril,ghastly dune reaper,void-heart chest of the black harvest,body,plate,dexterity.ii,45,,,,,normal,,,23,
Evil,Dunes of Kad'Iril,giant scorpion,scorpion mandible helm,head,plate,tough.skin.ii,45,,,,,normal,,,14,
Evil,Dunes of Kad'Iril,mounted nomad archer,nomad's scarf,head,cloth,dexterity.ii,45,,,,,normal,,,4,
Evil,Dunes of Kad'Iril,nomad spirit,boots of the burning sun,feet,cloth,minor.fire.protect,45,,,,,normal,fire,1,4,
Evil,Dunes of Kad'Iril,sand giant,cracked gauntlets of the sands,hands,studded,strength.ii,45,,,,,normal,,,9,
Evil,Eastern Desert,diabolic infernal nomad,chainplate armor of dark strength,body,plate,strength.ii,45,,,,,normal,,,23,
Evil,Great Desert,bedouin shaman,bound greatcloak ,cloak,studded,minor.shock.protect,45,,,,,normal,,,7,
Evil,Great Desert,bedouin sharif,ivory platemail grasps of the timeless,hands,plate,percept.enhance.i,45,,,,,normal,water,1,14,
Evil,Great Desert,dust devil,bleached sandspinner gloves,hands,cloth,strength.ii,45,,,,,normal,,,4,
Evil,Great Desert,gila monster,greaves crafted from assorted bones,legs,plate,double.enhance.i,45,,,,,,earth,1,19,
Evil,Great Desert,guardian reaper,razor edged barbed gauntlets,hands,cloth,tough.skin.ii,45,,,,,normal,,,4,
Evil,Great Desert,mounted bedouin,helmet of the relentless,head,studded,regenerate.ii,45,,,,,normal,water,1,9,
Evil,Great Desert,pseudo-gorgon,gorgon's eye,jewel,,shield.iii,45,,,,,,earth,1,1,
Evil,Great Desert,sand tiger,bulwark of the oasis,shield,plate,constitution.i,45,,,,,much worse,fire,1,24,
Evil,Grey Mountains,black bear,blood dipped black leather harness,body,leather,,45,,,,,,,,12,obsolete
Evil,Grey Mountains,chained skeletal dragon,chainbreaker's drape,cloak,cloth,combat.ii,45,,,,,better,,,2,boss
Evil,Grey Mountains,demon dog,crimson twilight horned cowl,head,studded,evade.enhance.ii,45,,,,,normal,,,9,
Evil,Grey Mountains,demon dog,sword of flame,weapon,slash 1h,,45,good,3200,sometimes,normal,,fire,4,6,
Evil,Grey Mountains,demon dog,scaled armor of demonic fury,body,leather,strength.ii,45,,,,,normal,,,12,
Evil,Grey Mountains,demon dog,soot-encrusted hide shield,shield,leather,combat.i,45,,,,,,fire,1,12,
Evil,Grey Mountains,frost white plant,white staff of winter,weapon,direct crush 2h,arctic.blast.i,45,good,3000,sometimes,normal,,cold,4,12,? double check timer
Evil,Grey Mountains,frost white plant,footsteps of frost,feet,cloth,dexterity.ii,45,,,,,normal,,,4,
Evil,Grey Mountains,great brown bear,treads of stormfury,feet,studded,regenerate.ii,45,,,,,normal,shock,1,9,
Evil,Grey Mountains,great brown bear,great bear's grips,hands,plate,evade.enhance.ii,45,,,,,normal,,,14,
Evil,Grey Mountains,great brown bear,greatlance of the ancient kingdom,weapon,direct thrust 2h,forest.rises.iii,45,good,3400,sometimes,normal,,,,11,
Evil,Grey Mountains,angry porcupine,quill launcher,weapon,fired 1h,,45,good,,rarely,normal,,,,5,
Evil,Grey Mountains,grey mountain wolf,necklace of wolf fangs,jewel,,agility.ii,45,,,,,,,,1,
Evil,Grey Mountains,shock plant,vine-wrapped claymore of shocking,weapon,slash 2h,,45,amazing,3600,sometimes,normal,,shock,3,13,
Evil,Grey Mountains,shock plant,sparking flower,jewel,,dexterity.ii,45,,,,,,,,1,
Evil,Grey Mountains,sleeper plant,crimson twilight legguards,legs,studded,tough.skin.ii,45,,,,,normal,,,13,
Evil,Grey Mountains,sleeper plant,drafty leaf-woven leggings,legs,cloth,vitalize.ii,45,,,,,,earth,1,6,
Evil,Grey Mountains,snarling raccoon,fierce striped tunic,body,cloth,evade.enhance.ii,45,,,,,much worse,,,8,
Evil,Grey Mountains,snarling werebeast,ancient gorestained leggings,legs,plate,hide.enhance.ii,45,,,,,normal,,,19,
Evil,Grey Mountains,snarling werebeast,leaping beast's greaves,legs,leather,agility.ii,45,,,,,normal,,,11,
Evil,Grey Mountains,spotted tree snake,serpent's battlehammer,weapon,crush 1h,Weapon.Poison.IV,45,good,,sometimes,normal,,,,6,
Evil,Grey Mountains,startled bat,bat hide mask,head,leather,dexterity.ii,45,,,,,,,,6,
Evil,Grey Mountains,stone man,heavy stone sabatons,feet,plate,minor.earth.protect,45,,,,,much better,earth,1,14,
Evil,Grey Mountains,stone man,helmet of enchanted granite,head,plate,regenerate.ii,45,,,,,,earth,1,14,
Evil,Grey Mountains,stone-fisted gorilla,fists of stone,weapon,offhand crush 2h,,45,,,,,,earth,,8,
Evil,Grey Mountains,wild boar,dirty covered gardening sheers,weapon,direct slash 1h,soil.blast.slash,45,small,,rarely,better,,earth,4,4,
Evil,Marshlands,marsh gar,murky green gloves,hands,leather,agility.ii,45,,,,,normal,,,6,
Evil,Marshlands,marsh gar,deep earth swampstalker legguards,legs,leather,sneak.enhance.ii,45,,,,,normal,,,11,
Evil,Marshlands,pirahna,pirahna tooth necklace,jewel,,strength.ii,45,,,,,,,,1,
Evil,Marshlands,shadow,crimson twilight brigandine,body,studded,vitalize.ii,45,,,,,normal,,,16,
Evil,Marshlands,shadow,beret of living shadows,head,leather,weapons.enhance.i,45,,,,,normal,cold,1,6,
Evil,Mount Desperare,black robed mistress of the void,onyx voidfire staff,weapon,parry staff,intelligence.ii,45,good,3500,sometimes,normal,much better,,,18,
Evil,Mount Desperare,emerald-clad master of water,champion's footguards of tidal force,feet,plate,agility.ii,45,,,,,normal,,,14,
Evil,Mount Desperare,enchanted snow creature,frozen legguards of the immovable,legs,plate,pummel.enhance.i,45,,,,,normal,cold,1,19,
Evil,Mount Desperare,ethereal lightning elemental,gloves of elemental tranquililty,hands,leather,vitalize.ii,45,,,,,normal,lightning,1,6,
Evil,Mount Desperare,ethereal lightning elemental,sparking elemental core,jewel,,protect.iii,45,,,,,,,,1,
Evil,Mount Desperare,giant ice worm,frozen greatsword,weapon,slash 2h,,45,amazing,3800,sometimes,normal,,cold,4,14,
Evil,Mount Desperare,grey robed master of earth,mantle of conquered trials,cloak,studded,combat.i,45,,,,,much better,,,7,
Evil,Mount Desperare,grey robed master of earth,spike of stone,weapon,direct crush 1h,stone.spike,45,small,2300,rarely,normal,,,,2,
Evil,Mount Desperare,hooded lightning elemental master,perilous storm-touched elementalist's sliver,weapon,thrust 1h,,45,good,2200,rarely,normal,,lightning,3,2,castable
Evil,Mount Desperare,hooded lightning elemental master,pair of lightning-weaver grips,hands,cloth,agility.ii,45,,,,,normal,,,4,
Evil,Mount Desperare,ice troll,troll's frozen pokey stick,weapon,thrust 2h,,45,very good,3200,sometimes,normal,,cold,4,10,
Evil,Mount Desperare,ice troll,walkers of cold vengeance,feet,studded,tough.skin.ii,45,,,,,normal,,,9,
Evil,Mount Desperare,mighty ice behemoth,gauntlets of frozen fire,hands,plate,combat.i,45,,,,,normal,cold,1,14,
Evil,Mount Desperare,shadowy void elemental,blade of the empty void,weapon,slash 2h,,45,very good,3200,sometimes,normal,,,,10,
Evil,Mount Desperare,spirit of a frost-fingered fear,treads of blind nightmare,feet,leather,hide.enhance.ii,45,,,,,normal,,,6,
Evil,Mount Desperare,vaporous shade from the void,disfigured robes of the fog,body,cloth,hide.enhance.ii,45,,,,,normal,,,8,
Evil,Mount Desperare,vaporous shade from the void,mist weave cloak,cloak,cloth,blur.iii,45,,,,,worse,pain,1,2,
Evil,Serpent's Pass,deadly viper,rune-etched viper fang crossbow,weapon,fired 2h,weapon.poison.iii,45,very good,,sometimes,normal,,,,10,
Evil,Serpent's Pass,fire windfang,scorched fire-twined treads,feet,leather,tough.skin.ii,45,,,,,normal,,,6,
Evil,Serpent's Pass,giant grey warthog,hogbone club,weapon,offhand crush 1h,,45,good,,rarely,better,,,,4,
Evil,Serpent's Pass,giant grizzly bear,roaring chestguard of freedom,body,plate,tough.skin.ii,45,,,,,normal,,,23,
Evil,Serpent's Pass,giant king cobra,serpent fang dartgun,weapon,fired 1h,weapon.poison.iv,45,good,,sometimes,normal,,,,7,
Evil,Serpent's Pass,giant king cobra,cobra fang earring,jewel,,sneak.enhance.ii,45,,,,,,,,1,
Evil,Serpent's Pass,giant silver spider,blade engraved with spiders,weapon,offhand slash 1h,weapon.poison.iv,45,good,2800,rarely,normal,,,,4,
Evil,Serpent's Pass,giant silver spider,hood of silversilk,head,cloth,intelligence.ii,45,,,,,normal,,,4,
Evil,Serpent's Pass,giant silver spider,hood of spidersilk,head,cloth,intelligence.ii,45,,,,,normal,,,4,
Evil,Serpent's Pass,great white lion,singing feet of the lion,feet,studded,agility.ii,45,,,,,normal,,,9,
Evil,Serpent's Pass,great white lion,massive lion's mane,cloak,leather,strength.ii,45,,,,,normal,,,4,
Evil,Serpent's Pass,great white lion,lion-hide leggings,legs,leather,combat.i,45,,,,,better,,,11,
Evil,Serpent's Pass,greater roc,roc feather belt,jewel,,evade.enhance.ii,45,,,,,,,,1,
Evil,Serpent's Pass,green wyvern,jade infused studded cap,head,studded,minor.water.protect,45,,,,,normal,,,9,
Evil,Serpent's Pass,rock viper,snake scale buckler,shield,leather,dexterity.ii,45,,,,,normal,,,12,
Evil,Serpent's Pass,windfang,fang of the wind,weapon,thrust 1h,,45,good,,rarely,normal,,,,2,
Evil,Serpent's Pass,windfang,fang-studded gauntlets,hands,studded,hide.enhance.ii,45,,,,,normal,,,9,
Evil,Serpent's Pass,windfang,blade of swirling chaos,weapon,direct slash 2h,chaos.slash.iii,45,good,3400,sometimes,normal,,,,11,
Evil,Serpent's Pass,young wyvern,twisted volcanic staff,weapon,direct crush 2h,lava.erupt,45,good,3400,sometimes,normal,,fire,4,11,
Evil,Stables of Yazik,unicorn mounted archer,shimmering moonsteel cloak,cloak,plate,melee.enhance.i,45,,,,,normal,lightning,1,11,
Evil,Stables of Yazik,unicorn mounted archer,moonrider's boots,feet,cloth,evade.enhance.ii,45,,,,,normal,,,4,
Evil,Temple of the Divine Horn,elder unicorn priest,spire of dark omens,weapon,parry staff,agility.ii,45,good,3500,sometimes,normal,normal,,,18,
Evil,Temple of the Divine Horn,elder unicorn priest,magic-warped cowl,head,leather,intelligence.ii,45,,,,,normal,,,6,
Evil,Temple of the Divine Horn,elder unicorn priest,hovering dagger of the righteous,weapon,direct thrust 1h,righteous.blaze.thrust,45,small,2500,rarely,normal,,,,3,
Evil,Temple of the Divine Horn,elder unicorn priest,cloak of concentrated fog,cloak,cloth,intelligence.ii,45,,,,,,,,2,
Evil,Temple of the Divine Horn,unicorn high-priest,sacred gloves of the divine,hands,leather,direct.enhance.ii,45,,,,,normal,,,6,
Evil,Temple of the Divine Horn,unicorn high-priest,shadow infused leggings of twilight,legs,leather,constitution.i,45,,,,,normal,shock,1,11,
Evil,Temple of the Divine Horn,unicorn priest,crimson twilight drape,cloak,studded,intelligence.ii,45,,,,,normal,,,7,
Evil,Temple of the Divine Horn,unicorn priest,shaft of black ice,weapon,direct crush 1h,black.ice.crush,45,small,,rarely,better,,,,5,
Evil,Temple of the Divine Horn,unicorn priest,blood-stained priest's tunic,body,cloth,direct.enhance.ii,45,,,,,worse,,,8,
Evil,Temple of the Divine Horn,unicorn priest,black cloak of discord,cloak,cloth,dexterity.ii,45,,,,,normal,,,2,
Evil,Temple of the Divine Horn,unicorn protector,protector's bardiche,weapon,thrust 2h,,45,amazing,,sometimes,normal,,,,13,
Evil,Temple of the Divine Horn,unicorn worshipper,elemental crescent-moon axe,weapon,offhand slash 1h,,45,very good,,sometimes,normal,,,,7,
Evil,Temple of the Divine Horn,unicorn worshipper,wavering gypsy cloak,cloak,cloth,blur.iii,45,,,,,,,,2,
Evil,The Endless Night,blind fish,spiked crimson twilight boots,feet,studded,intelligence.ii,45,,,,,normal,,,9,
Evil,The Endless Night,blind fish,finned earring,jewel,,minor.water.protect,45,,,,,,water,,1,
Evil,The Endless Night,bugbear,knightly garments of honor,body,studded,agility.ii,45,,,,,normal,lightning,1,16,
Evil,The Endless Night,bugbear,blood-dipped black leather harness,body,leather,vitalize.ii,45,,,,,normal,,,12,
Evil,The Endless Night,cave bat,batwing necklace,jewel,,intelligence.ii,45,,,,,,,,1,
Evil,The Endless Night,giant cave spider,hungering darkweb leggings,legs,cloth,maul.enhance.i,45,,,,,better,,,6,
Evil,The Endless Night,gigantic eel,eelskin cloak of night,cloak,leather,agility.ii,45,,,,,normal,,,4,
Evil,Underdark,dark dwarf,crimson twilight spiked gloves,hands,studded,tough.skin.ii,45,,,,,normal,,,9,
Evil,Underdark,dark dwarf,opalescent gauntlets of blood,weapon,offhand crush 2h,,45,,,,,,,,12,obsolete
Evil,Underdark,dark dwarf,Dwarven war-hammer of reckoning,weapon,crush 2h,,45,,,,,,,,14,
Evil,Underdark,dark elf archmage,ancient magi's leggings,legs,cloth,tap.enhance.i,45,,,,,,lightning,1,6,
Evil,Underdark,dark elf priestess,cuirass of binding might,body,studded,strength.ii,45,,,,,normal,,,16,
Evil,Underdark,dark elf priestess,black robe of runes,body,cloth,regenerate.ii,45,,,,,worse,shock,1,8,
Evil,Underdark,dark elf warrior,sword of flame,weapon,slash 1h,,45,good,3200,sometimes,normal,,fire,4,6,
Evil,Underdark,dark-elf wizard,arcane-flayer boots,feet,leather,combat.i,45,,,,,normal,shock,1,6,
Evil,Underdark,glowing white kelpie,spear of the shapeshifter,weapon,thrust 2h,,45,very good,2800,sometimes,normal,,,,7,
Evil,Underdark,glowing white kelpie,softly glowing cape,cloak,cloth,disease.resist.iii,45,,,,,normal,,x`,3,
Evil,Underdark,shadowy void elemental,emerald studded great hammer,weapon,crush 2h,,45,amazing,3500,sometimes,,,,,12,
Evil,Underdark,shimmering volkh,grips of blasphemy,hands,leather,dexterity.ii,45,,,,,normal,,,6,
Evil,Underdark,shimmering volkh,cloak of rippling water,cloak,cloth,blur.iii,45,,,,,worse,water,1,2,
Evil,Underground Temple,angelic harbinger,angelic cuirass,body,leather,intelligence.ii,45,,,,,,,,12,
Evil,Underground Temple,angelic harbinger,skycaller legguards,legs,cloth,direct.enhance.ii,45,,,,,normal,,,6,
Evil,Underground Temple,moira mage,pitch black boots of frost and fire,feet,plate,strength.ii,45,,,,,normal,,,14,
Evil,Underground Temple,Niordian avenger,justiciar's deathgrips of ragesteel,hands,plate,constitution.i,45,,,,,normal,shock,1,14,
Evil,Underground Temple,Nioridian disciple,footpads of divine protection,feet,leather,wisdom.i,45,,,,,normal,lightning,1,6,
Evil,Underground Temple,omnipotent cleric,helm of the omnipotent,head,plate,evade.enhance.ii,45,,,,,,,,14,
Evil,Underground Temple,omnipotent cleric,robe of blind absolution,body,cloth,strength.ii,45,,,,,normal,,,8,
Evil,Underground Temple,wayward paladin,heavy chain cloak of justice,cloak,plate,dexterity.ii,45,,,,,normal,,,11,
Evil,Underground Temple,wayward paladin,visage of holy sorrow,head,leather,tough.skin.ii,45,,,,,normal,,,6,
Evil,Unicorn Glen,protective unicorn soul,protector's hood,head,cloth,tough.skin.ii,45,,,,,normal,,,4,
Evil,Unicorn Glen,restless unicorn spirit,knightly chain kilt,legs,studded,dexterity.ii,45,,,,,normal,,,13,
Evil,Unicorn Glen,restless unicorn spirit,unicorn spirit blade,weapon,slash 1h,,45,,,,,,,,3,
Evil,,,gauntlets of instinct,hands,studded,wisdom.i,45,,,,,normal,,,9,
Evil,,,great dyrewolf bow of mangling,weapon,fired 2h,,45,,,,,,,,17,
Evil,,,pair of stygian treads,feet,cloth,agility.ii,45,,,,,,,,4,
Evil,,,wavering gypsy mask,head,cloth,,45,,,,,,,,4,
Evil,,,blue silken pants of Vesta's blessing,legs,cloth,intelligence.ii,45,,,,,,,,6,
Evil,,,wristblade of ice,weapon,claw,,45,small,2500,never,better,,cold,3,3,
Good,Abandoned Karimere Castle,sin eater,sullied crimson gauntlets,hands,studded,tough.skin.ii,45,,,,,normal,,,9,
Good,Abandoned Karimere Castle,sin eater,screaming heretic's unholy gauntlets,hands,plate,combat.i,45,,,,,normal,pain,1,14,
Good,Acheronian Keep,black robed warlock guard,ghastly staff of nightfall,weapon,direct crush 2h,night.fall,45,,,,,,pain,,12,
Good,Acheronian Keep,black robed warlock guard,Acheronian sigil,jewel,,intelligence.ii,45,,,,,,,,1,
Good,Acheronian Keep ,black robed jail guard,visage of demise,head,plate,sneak.enhance.ii,45,,,,,normal,,,14,
Good,Acheronian Keep ,black robed jail guard,onyx headed greathammer,weapon,crush 2h,,45,amazing,,sometimes,normal,,earth,3,15,
Good,Chasmanic Swamp,corrosive lash'wort vine,twisted vine medallion,jewel,,agility.ii,45,,,,,,,,1,
Good,Chasmanic Swamp,outcast gr'ung,footsteps of malady,feet,studded,evade.enhance.ii,45,,,,,normal,cold,1,9,
Good,Chasmanic Swamp,outcast gr'ung,legguards of eternal night,legs,studded,agility.ii,45,,,,,normal,,,13,
Good,Chasmanic Swamp,outcast gr'ung,warcaster's leggings,legs,cloth,direct.enhance.ii,45,,,,,normal,,,6,
Good,Chasmanic Swamp,ravenous giant mag'leech,pair of scarskin gloves,hands,cloth,combat.i,45,,,,,normal,,,4,
Good,Chasmanic Swamp,twi'lite star,magic-warped cowl,head,leather,intelligence.ii,45,,,,,normal,,,6,
Good,Chiligulla Mountains,Chiligullian huntmaster,massive gore splattered claymore,weapon,slash 2h,,45,,,,,,,,14,
Good,Chiligulla Mountains,Chiligullian huntmaster,stalker's leather buckler,shield,leather,sneak.enhance.ii,45,,,,,normal,,,12,
Good,Chiligulla Mountains,Chiligullian huntmaster,huntmaster's sling,weapon,fired 1h,,45,good,,sometimes,normal,,,,5,
Good,Chiligulla Mountains,giant Chiligullian ram,tunic of solitude,body,studded,evade.enhance.ii,45,,,,,normal,,,16,
Good,Chiligulla Mountains,giant Chiligullian ram,gian ram horn,weapon,slash 1h,,45,very good,,sometimes,normal,,,,7,
Good,Chiligulla Mountains,giant Chiligullian ram,"small, Fury-elf hat",head,cloth,intelligence.ii,45,,,,,,,,4,
Good,Chiligulla Mountains,large rock cobra,dusty snakeskin boots,feet,leather,tough.skin.ii,45,,,,,normal,,,6,
Good,Chiligulla Mountains,large rock cobra,cobrafang crossbow,weapon,fired 2h,weapon.poison.v,45,amazing,,sometimes,better,,,,14,
Good,Chiligulla Mountains,mountain cobra,sinister venom-laced spiked boots,feet,plate,dexterity.ii,45,,,,,normal,,,14,
Good,Chiligulla Mountains,mountain cobra,cobra head rod,weapon,direct crush 1h,cobra.rod,45,small,,sometimes,better,,,,5,
Good,Chiligulla Mountains,mountain ewe,brand of black ice,weapon,direct slash 1h,black.ice.slash,45,good,,sometimes,better,,,,6,
Good,Chiligulla Mountains,mountain ewe,heavy wool mountain cap,head,cloth,regenerate.ii,45,,,,,normal,cold,1,4,
Good,Chiligulla Mountains,mountain ewe,shepherd's insignia,jewel,,shield.iii,45,,,,,,earth,1,1,
Good,Chiligulla Mountains,mountain snake,vinewrapped bow of Vu'Du,weapon,fired 2h,,45,very good,3300,sometimes,normal,,,,10,
Good,Chiligulla Mountains,village female,twisted yew branch,weapon,parry staff,direct.enhance.ii,45,good,,sometimes,normal,normal,,,18,
Good,Chiligulla Mountains,village female,leggings of the starbloom,legs,cloth,vitalize.ii,45,,,,,normal,shock,1,6,
